usuario_id,conquista_id
76561198011395825,Achievement_YEA_STORY_13
76561198011395825,Achievement_YEA_STORY_15
76561198011395825,Achievement_YEA_FINISHGAME_01
76561198011395825,Achievement_YEA_FINISHGAME_02
76561198011395825,Achievement_YEA_WEAPONRIFLE
76561198011395825,Achievement_YEA_WEAPONSMALL
76561198011395825,Achievement_YEA_WEAPONSNIPER
76561198011395825,Achievement_YEA_HEADSHOT
76561198011395825,Achievement_YEA_BLINDFIRE
76561198011395825,Achievement_YEA_COVERDASH
76561198011395825,Achievement_YEA_MULTIPLEGRENADE
76561198011395825,Achievement_YEA_INTEL_01
76561198011395825,Achievement_YEA_STICKYGRENADE
76561198011395825,Achievement_YEA_COMMANDOKILL
76561198011395825,Achievement_YEA_GRENADETHROWKILL
76561198011395825,Achievement_YEA_SANDBOMB
76561198011395825,Achievement_YEA_VAULTKICK
76561198011395825,Achievement_YEA_STORY_18
76561198011395825,Achievement_YEA_STORY_19
76561198049187377,Achievement_YEA_STORY_01
76561198104358758,Achievement_YEA_STORY_01
76561198104358758,Achievement_YEA_STORY_02
76561198104358758,Achievement_YEA_STORY_03
76561198104358758,Achievement_YEA_STORY_04
76561198104358758,Achievement_YEA_BLINDFIRE
76561198104358758,Achievement_YEA_MULTIPLEGRENADE
76561198104358758,Achievement_YEA_INTEL_01
76561198104358758,Achievement_YEA_COMMANDOKILL
76561198104358758,Achievement_YEA_ORYX
76561198119687917,Achievement_YEA_STORY_01
76561198119687917,Achievement_YEA_STORY_02
76561198119687917,Achievement_YEA_STORY_03
76561198119687917,Achievement_YEA_STORY_04
76561198119687917,Achievement_YEA_STORY_05
76561198119687917,Achievement_YEA_WEAPONSMALL
76561198119687917,Achievement_YEA_MULTIPLEGRENADE
76561198119687917,Achievement_YEA_QUICKKILLS
76561198119687917,Achievement_YEA_INTEL_01
76561198119687917,Achievement_YEA_GRENADETHROWKILL
76561198226806708,Achievement_YEA_STORY_01
76561198226806708,Achievement_YEA_STORY_02
76561198226806708,Achievement_YEA_STORY_03
76561198226806708,Achievement_YEA_STORY_04
76561198226806708,Achievement_YEA_STORY_05
76561198226806708,Achievement_YEA_STORY_06
76561198226806708,Achievement_YEA_STORY_07
76561198226806708,Achievement_YEA_STORY_08
76561198226806708,Achievement_YEA_STORY_09
76561198226806708,Achievement_YEA_STORY_12
76561198226806708,Achievement_YEA_STORY_13
76561198226806708,Achievement_YEA_STORY_15
76561198226806708,Achievement_YEA_FINISHGAME_01
76561198226806708,Achievement_YEA_WEAPONSMALL
76561198226806708,Achievement_YEA_WEAPONSHOTGUN
76561198226806708,Achievement_YEA_COVERDASH
76561198226806708,Achievement_YEA_QUICKKILLS
76561198226806708,Achievement_YEA_INTEL_01
76561198226806708,Achievement_YEA_COMMANDOKILL
76561198226806708,Achievement_YEA_GRENADETHROWKILL
76561198226806708,Achievement_YEA_VAULTKICK
76561198226806708,Achievement_YEA_STORY_18
76561198226806708,Achievement_YEA_STORY_19
76561198098109169,NEW_ACHIEVEMENT_1_0
76561198098109169,NEW_ACHIEVEMENT_1_1
76561198098109169,NEW_ACHIEVEMENT_1_2
76561198098109169,NEW_ACHIEVEMENT_1_3
76561198098109169,NEW_ACHIEVEMENT_1_4
76561198098109169,NEW_ACHIEVEMENT_1_5
76561198098109169,NEW_ACHIEVEMENT_1_6
76561198098109169,NEW_ACHIEVEMENT_1_7
76561198098109169,NEW_ACHIEVEMENT_1_8
76561198098109169,NEW_ACHIEVEMENT_1_9
76561198098109169,NEW_ACHIEVEMENT_1_10
76561198098109169,NEW_ACHIEVEMENT_1_11
76561198098109169,NEW_ACHIEVEMENT_1_12
76561198098109169,NEW_ACHIEVEMENT_1_13
76561198098109169,NEW_ACHIEVEMENT_1_15
76561198098109169,NEW_ACHIEVEMENT_1_16
76561198098109169,NEW_ACHIEVEMENT_1_17
76561198098109169,NEW_ACHIEVEMENT_1_19
76561198098109169,NEW_ACHIEVEMENT_1_21
76561198098109169,NEW_ACHIEVEMENT_1_22
76561198098109169,NEW_ACHIEVEMENT_1_23
76561198098109169,NEW_ACHIEVEMENT_1_24
76561198098109169,NEW_ACHIEVEMENT_1_25
76561198098109169,NEW_ACHIEVEMENT_1_26
76561198098109169,NEW_ACHIEVEMENT_1_27
76561198098109169,NEW_ACHIEVEMENT_1_28
76561198098109169,NEW_ACHIEVEMENT_1_29
76561198098109169,NEW_ACHIEVEMENT_1_30
76561198098109169,NEW_ACHIEVEMENT_1_31
76561198098109169,NEW_ACHIEVEMENT_2_0
76561198098109169,NEW_ACHIEVEMENT_2_1
76561198098109169,NEW_ACHIEVEMENT_2_8
76561198098109169,NEW_ACHIEVEMENT_2_11
76561198098109169,NEW_ACHIEVEMENT_2_16
76561198098109169,NEW_ACHIEVEMENT_2_18
76561198098109169,NEW_ACHIEVEMENT_2_19
76561198098109169,NEW_ACHIEVEMENT_2_20
76561198098109169,NEW_ACHIEVEMENT_2_21
76561198098109169,NEW_ACHIEVEMENT_2_28
76561198098109169,NEW_ACHIEVEMENT_2_29
76561198098109169,NEW_ACHIEVEMENT_2_30
76561198098109169,NEW_ACHIEVEMENT_2_31
76561198098109169,NEW_ACHIEVEMENT_3_3
76561198098109169,NEW_ACHIEVEMENT_3_5
76561197996063158,NEW_ACHIEVEMENT_1_0
76561197996063158,NEW_ACHIEVEMENT_1_1
76561197996063158,NEW_ACHIEVEMENT_1_2
76561197996063158,NEW_ACHIEVEMENT_1_3
76561197996063158,NEW_ACHIEVEMENT_1_4
76561197996063158,NEW_ACHIEVEMENT_1_5
76561197996063158,NEW_ACHIEVEMENT_1_6
76561197996063158,NEW_ACHIEVEMENT_1_7
76561197996063158,NEW_ACHIEVEMENT_1_8
76561197996063158,NEW_ACHIEVEMENT_1_9
76561197996063158,NEW_ACHIEVEMENT_1_10
76561197996063158,NEW_ACHIEVEMENT_1_11
76561197996063158,NEW_ACHIEVEMENT_1_12
76561197996063158,NEW_ACHIEVEMENT_1_13
76561197996063158,NEW_ACHIEVEMENT_1_15
76561197996063158,NEW_ACHIEVEMENT_1_16
76561197996063158,NEW_ACHIEVEMENT_1_17
76561197996063158,NEW_ACHIEVEMENT_1_19
76561197996063158,NEW_ACHIEVEMENT_1_21
76561197996063158,NEW_ACHIEVEMENT_1_22
76561197996063158,NEW_ACHIEVEMENT_1_23
76561197996063158,NEW_ACHIEVEMENT_1_24
76561197996063158,NEW_ACHIEVEMENT_1_25
76561197996063158,NEW_ACHIEVEMENT_1_26
76561197996063158,NEW_ACHIEVEMENT_1_27
76561197996063158,NEW_ACHIEVEMENT_1_28
76561197996063158,NEW_ACHIEVEMENT_1_29
76561197996063158,NEW_ACHIEVEMENT_1_30
76561197996063158,NEW_ACHIEVEMENT_1_31
76561197996063158,NEW_ACHIEVEMENT_2_0
76561197996063158,NEW_ACHIEVEMENT_2_1
76561197996063158,NEW_ACHIEVEMENT_2_8
76561197996063158,NEW_ACHIEVEMENT_2_11
76561197996063158,NEW_ACHIEVEMENT_2_12
76561197996063158,NEW_ACHIEVEMENT_2_16
76561197996063158,NEW_ACHIEVEMENT_2_19
76561197996063158,NEW_ACHIEVEMENT_2_20
76561197996063158,NEW_ACHIEVEMENT_2_21
76561197996063158,NEW_ACHIEVEMENT_2_28
76561197996063158,NEW_ACHIEVEMENT_2_29
76561197996063158,NEW_ACHIEVEMENT_2_30
76561197996063158,NEW_ACHIEVEMENT_2_31
76561197996063158,NEW_ACHIEVEMENT_3_0
76561197996063158,NEW_ACHIEVEMENT_3_1
76561197996063158,NEW_ACHIEVEMENT_3_2
76561197996063158,NEW_ACHIEVEMENT_3_3
76561197996063158,NEW_ACHIEVEMENT_3_4
76561198119687917,NEW_ACHIEVEMENT_1_0
76561198119687917,NEW_ACHIEVEMENT_1_1
76561198119687917,NEW_ACHIEVEMENT_1_2
76561198119687917,NEW_ACHIEVEMENT_1_3
76561198119687917,NEW_ACHIEVEMENT_1_4
76561198119687917,NEW_ACHIEVEMENT_1_5
76561198119687917,NEW_ACHIEVEMENT_1_6
76561198119687917,NEW_ACHIEVEMENT_1_7
76561198119687917,NEW_ACHIEVEMENT_1_8
76561198119687917,NEW_ACHIEVEMENT_1_9
76561198119687917,NEW_ACHIEVEMENT_1_10
76561198119687917,NEW_ACHIEVEMENT_1_11
76561198119687917,NEW_ACHIEVEMENT_1_12
76561198119687917,NEW_ACHIEVEMENT_1_13
76561198119687917,NEW_ACHIEVEMENT_1_15
76561198119687917,NEW_ACHIEVEMENT_1_16
76561198119687917,NEW_ACHIEVEMENT_1_17
76561198119687917,NEW_ACHIEVEMENT_1_19
76561198119687917,NEW_ACHIEVEMENT_1_21
76561198119687917,NEW_ACHIEVEMENT_1_22
76561198119687917,NEW_ACHIEVEMENT_1_23
76561198119687917,NEW_ACHIEVEMENT_1_24
76561198119687917,NEW_ACHIEVEMENT_1_25
76561198119687917,NEW_ACHIEVEMENT_1_26
76561198119687917,NEW_ACHIEVEMENT_1_27
76561198119687917,NEW_ACHIEVEMENT_1_28
76561198119687917,NEW_ACHIEVEMENT_1_29
76561198119687917,NEW_ACHIEVEMENT_1_30
76561198119687917,NEW_ACHIEVEMENT_1_31
76561198119687917,NEW_ACHIEVEMENT_2_0
76561198119687917,NEW_ACHIEVEMENT_2_1
76561198119687917,NEW_ACHIEVEMENT_2_2
76561198119687917,NEW_ACHIEVEMENT_2_3
76561198119687917,NEW_ACHIEVEMENT_2_4
76561198119687917,NEW_ACHIEVEMENT_2_5
76561198119687917,NEW_ACHIEVEMENT_2_6
76561198119687917,NEW_ACHIEVEMENT_2_7
76561198119687917,NEW_ACHIEVEMENT_2_8
76561198119687917,NEW_ACHIEVEMENT_2_9
76561198119687917,NEW_ACHIEVEMENT_2_11
76561198119687917,NEW_ACHIEVEMENT_2_12
76561198119687917,NEW_ACHIEVEMENT_2_15
76561198119687917,NEW_ACHIEVEMENT_2_16
76561198119687917,NEW_ACHIEVEMENT_2_17
76561198119687917,NEW_ACHIEVEMENT_2_18
76561198119687917,NEW_ACHIEVEMENT_2_19
76561198119687917,NEW_ACHIEVEMENT_2_20
76561198119687917,NEW_ACHIEVEMENT_2_21
76561198119687917,NEW_ACHIEVEMENT_2_22
76561198119687917,NEW_ACHIEVEMENT_2_23
76561198119687917,NEW_ACHIEVEMENT_2_24
76561198119687917,NEW_ACHIEVEMENT_2_25
76561198119687917,NEW_ACHIEVEMENT_2_26
76561198119687917,NEW_ACHIEVEMENT_2_27
76561198119687917,NEW_ACHIEVEMENT_2_28
76561198119687917,NEW_ACHIEVEMENT_2_29
76561198119687917,NEW_ACHIEVEMENT_2_30
76561198119687917,NEW_ACHIEVEMENT_2_31
76561198119687917,NEW_ACHIEVEMENT_3_0
76561198119687917,NEW_ACHIEVEMENT_3_1
76561198119687917,NEW_ACHIEVEMENT_3_2
76561198119687917,NEW_ACHIEVEMENT_3_3
76561198119687917,NEW_ACHIEVEMENT_3_4
76561198119687917,NEW_ACHIEVEMENT_3_5
76561198226806708,NEW_ACHIEVEMENT_1_0
76561198226806708,NEW_ACHIEVEMENT_1_1
76561197996063158,SP_COMPLETE_ANGOLA
76561197996063158,SP_ONE_CHALLENGE
76561198104358758,SP_COMPLETE_ANGOLA
76561198104358758,SP_ONE_CHALLENGE
76561198104358758,SP_MISC_WEAPONS
76561198119687917,SP_COMPLETE_PAKISTAN
76561198119687917,SP_COMPLETE_KARMA
76561198119687917,SP_COMPLETE_BLACKOUT
76561198119687917,SP_STORY_HARPER_LIVES
76561198119687917,SP_MISC_10K_SCORE_ALL
76561197996063158,MP_MISC_1
76561197996063158,MP_MISC_4
76561198104358758,MP_MISC_1
76561198119687917,MP_MISC_1
76561198119687917,MP_MISC_2
76561198119687917,MP_MISC_3
76561198119687917,MP_MISC_4
76561198119687917,MP_MISC_5
76561198104358758,ZM_DANCE_ON_MY_GRAVE
76561198119687917,ZM_UNDEAD_MANS_PARTY_BUS
76561198119687917,ZM_YOU_HAVE_NO_POWER_OVER_ME
76561198119687917,ZM_DLC1_VERTIGONER
76561198119687917,ZM_DLC3_WHEN_THE_REVOLUTION_COMES
76561198098109169,SP_FEEL_THE_PAYNE
76561198098109169,SP_PINEAPPLE_EXPRESS
76561198098109169,SP_OLD_PAINLESS
76561198098109169,SP_ADDICTION
76561198098109169,SP_PART_I_COMPLETE
76561198098109169,SP_PART_II_COMPLETE
76561198098109169,SP_PART_III_COMPLETE
76561198098109169,SP_ALONG_FOR_THE_RIDE
76561198098109169,SP_OUT_THE_WINDOW
76561198098109169,SP_THE_ONE_EYED_MAN_IS_KING
76561198098109169,SP_THAT_OLD_FAMILIAR_FEELING
76561198098109169,SP_AMIDST_THE_WRECKAGE
76561198098109169,SP_SO_MUCH_FOR_BEING_SUBTLE
76561198098109169,SP_DEATH_IS_INEVITABLE
76561198098109169,SP_IT_WAS_CHAOS_AND_LUCK
76561198098109169,SP_SOMETIMES_YOU_GET_LUCKY
76561198098109169,SP_THE_ROAD_KILL_BEHIND_ME
76561198098109169,SP_TROUBLE_HAD_COME_TO_ME
76561198098109169,SP_ONE_BULLET_AT_A_TIME
76561198098109169,GOLDTRIGGER
76561198098109169,SP_A_BULLET_ALWAYS_TELLS_THE_TRUTH
76561198098109169,SPMP_IM_TOO_OLD_FOR_THIS
76561198098109169,SP_THE_GUNSHOT_HOLDS_NO_FEAR
76561198098109169,MAX_PAYNE_INVITATIONAL
76561198098109169,AM_I_NOT_MERCYFUL
76561198098109169,COP_WORK
76561198098109169,SP_THE_PRIVATE_AND_THE_DICK
76561198098109169,DLC6_BREAKING_THE_4TH
76561197996063158,SP_ADDICTION
76561197996063158,SP_PART_I_COMPLETE
76561197996063158,SPMP_IM_TOO_OLD_FOR_THIS
76561197996063158,GRAVE_ROBBER
76561198011395825,SP_FEEL_THE_PAYNE
76561198011395825,SP_PINEAPPLE_EXPRESS
76561198011395825,SP_OLD_PAINLESS
76561198011395825,SP_ADDICTION
76561198011395825,SP_PART_I_COMPLETE
76561198011395825,SP_PART_II_COMPLETE
76561198011395825,SP_PART_III_COMPLETE
76561198011395825,SP_ALONG_FOR_THE_RIDE
76561198011395825,SP_OUT_THE_WINDOW
76561198011395825,SP_THAT_OLD_FAMILIAR_FEELING
76561198011395825,SP_SO_MUCH_FOR_BEING_SUBTLE
76561198011395825,SP_DEATH_IS_INEVITABLE
76561198011395825,SP_IT_WAS_CHAOS_AND_LUCK
76561198011395825,SP_SOMETIMES_YOU_GET_LUCKY
76561198011395825,SP_TROUBLE_HAD_COME_TO_ME
76561198011395825,SP_A_BULLET_ALWAYS_TELLS_THE_TRUTH
76561198011395825,SPMP_IM_TOO_OLD_FOR_THIS
76561198011395825,GRAVE_ROBBER
76561198049187377,SP_ADDICTION
76561198049187377,SP_PART_I_COMPLETE
76561198049187377,SP_PART_II_COMPLETE
76561198049187377,SP_THAT_OLD_FAMILIAR_FEELING
76561198049187377,SP_SO_MUCH_FOR_BEING_SUBTLE
76561198049187377,SP_DEATH_IS_INEVITABLE
76561198049187377,SP_A_BULLET_ALWAYS_TELLS_THE_TRUTH
76561198049187377,SP_THE_GUNSHOT_HOLDS_NO_FEAR
76561197996063158,Prog_P1_010
76561198049187377,Prog_P1_010
76561197996063158,Achievement_0
76561197996063158,Achievement_1
76561197996063158,Achievement_2
76561197996063158,Achievement_13
76561197996063158,Achievement_20
76561197996063158,Achievement_22
76561197996063158,Achievement_1
76561197996063158,Achievement_2
76561197996063158,Achievement_3
76561197996063158,Achievement_24
76561197996063158,Achievement_35
76561197996063158,Achievement_46
76561198226806708,Achievement_1
76561198226806708,Achievement_2
76561198226806708,Achievement_3
76561198226806708,Achievement_35
76561198226806708,Achievement_46
76561198098109169,ACH_MINOR_CANNIBALISM
76561198098109169,ACH_BE_NICE
76561198098109169,ACH_GARDENER
76561198098109169,ACH_NATUROPATH
76561198098109169,ACH_5_STAR_HOTEL
76561198098109169,ACH_FIRST_RESPONDER
76561198098109169,ACH_MEDIC
76561198098109169,ACH_BOY_SCOOT
76561198098109169,ACH_GROUP_SLEEP
76561198098109169,ACH_CHOP_BODIES
76561198098109169,ACH_STEALTH_ARMOR
76561198098109169,ACH_DRINK_COFFEE
76561198098109169,ACH_KILL_CANNIBALS
76561198098109169,ACH_SPRINKLERS
76561198098109169,ACH_VENDING_MACHINES
76561198098109169,ACH_KILL_BUNNY
76561198098109169,ACH_COLLECT_CASSETTES
76561198098109169,ACH_DAYS_SURVIVED_1
76561198098109169,ACH_DAYS_SURVIVED_5
76561198098109169,ACH_SHOOT_BIRDS
76561198098109169,ACH_USED_BOMBS
76561198098109169,ACH_CHOP_TREES_100
76561198098109169,ACH_TREES_DYNAMITED
76561198011395825,ACH_BE_NICE
76561198011395825,ACH_BE_EXTREMELY_NICE
76561198011395825,ACH_FIRST_RESPONDER
76561198011395825,ACH_GROUP_SLEEP
76561198011395825,ACH_DAYS_SURVIVED_1
76561198049187377,ACH_GROUP_SLEEP
76561198049187377,ACH_DAYS_SURVIVED_1
76561198057208231,ACH_MINOR_CANNIBALISM
76561198057208231,ACH_MAJOR_CANNIBALISM
76561198057208231,ACH_BE_NICE
76561198057208231,ACH_BE_EXTREMELY_NICE
76561198057208231,ACH_GARDENER
76561198057208231,ACH_NATUROPATH
76561198057208231,ACH_5_STAR_HOTEL
76561198057208231,ACH_FIRST_RESPONDER
76561198057208231,ACH_BUILD_GAZEBO
76561198057208231,ACH_BOY_SCOOT
76561198057208231,ACH_GROUP_SLEEP
76561198057208231,ACH_CHOP_BODIES
76561198057208231,ACH_STEALTH_ARMOR
76561198057208231,ACH_FISH_DYNAMITED
76561198057208231,ACH_SURVIVE_THE_FOREST
76561198057208231,ACH_DRINK_COFFEE
76561198057208231,ACH_KILL_CANNIBALS
76561198057208231,ACH_SPRINKLERS
76561198057208231,ACH_VENDING_MACHINES
76561198057208231,ACH_KILL_BUNNY
76561198057208231,ACH_DAYS_SURVIVED_1
76561198057208231,ACH_DAYS_SURVIVED_5
76561198057208231,ACH_SHOOT_BIRDS
76561198057208231,ACH_CHOP_TREES_100
76561198116734997,ACH_FIRST_RESPONDER
76561198116734997,ACH_GROUP_SLEEP
76561198116734997,ACH_DAYS_SURVIVED_1
76561198119687917,ACH_MINOR_CANNIBALISM
76561198119687917,ACH_FIRST_RESPONDER
76561198119687917,ACH_BOY_SCOOT
76561198119687917,ACH_GROUP_SLEEP
76561198119687917,ACH_CHOP_BODIES
76561198119687917,ACH_STEALTH_ARMOR
76561198119687917,ACH_KILL_BUNNY
76561198119687917,ACH_DAYS_SURVIVED_1
76561198119687917,ACH_DAYS_SURVIVED_5
76561198119687917,ACH_SHOOT_BIRDS
76561198119687917,ACH_CHOP_TREES_100
76561198119687917,ACH_TREES_DYNAMITED
76561198226806708,ACH_BE_NICE
76561198226806708,ACH_BE_EXTREMELY_NICE
76561198226806708,ACH_GARDENER
76561198226806708,ACH_NATUROPATH
76561198226806708,ACH_5_STAR_HOTEL
76561198226806708,ACH_FIRST_RESPONDER
76561198226806708,ACH_MEDIC
76561198226806708,ACH_BOY_SCOOT
76561198226806708,ACH_GROUP_SLEEP
76561198226806708,ACH_STEALTH_ARMOR
76561198226806708,ACH_FISH_DYNAMITED
76561198226806708,ACH_KILL_CANNIBALS
76561198226806708,ACH_KILL_BUNNY
76561198226806708,ACH_DAYS_SURVIVED_1
76561198226806708,ACH_DAYS_SURVIVED_5
76561198226806708,ACH_SHOOT_BIRDS
76561198226806708,ACH_USED_BOMBS
76561198226806708,ACH_CHOP_TREES_100
76561198226806708,ACH_DAYS_WITHOUT_KILLS
76561198275998061,ACH_BE_NICE
76561198275998061,ACH_GARDENER
76561198275998061,ACH_NATUROPATH
76561198275998061,ACH_5_STAR_HOTEL
76561198275998061,ACH_FIRST_RESPONDER
76561198275998061,ACH_GROUP_SLEEP
76561198275998061,ACH_STEALTH_ARMOR
76561198275998061,ACH_SURVIVE_THE_FOREST
76561198275998061,ACH_DRINK_COFFEE
76561198275998061,ACH_KILL_CANNIBALS
76561198275998061,ACH_SPRINKLERS
76561198275998061,ACH_VENDING_MACHINES
76561198275998061,ACH_KILL_BUNNY
76561198275998061,ACH_DAYS_SURVIVED_1
76561198275998061,ACH_EAT_ALL_MUSHROOMS
76561198275998061,ACH_DAYS_SURVIVED_5
76561198275998061,ACH_SHOOT_BIRDS
76561198275998061,ACH_USED_BOMBS
76561198275998061,ACH_CHOP_TREES_100
76561198275998061,ACH_DAYS_WITHOUT_KILLS
76561198275998061,ACH_TREES_DYNAMITED
76561198098109169,yeah_hes_a_gold_digger
76561198098109169,tip_the_scales
76561198098109169,how_do_you_like_me_now
76561198098109169,armed_to_the_teeth
76561198098109169,would_you_like_your_receipt
76561198098109169,no_one_cared_who_i_was
76561198098109169,no_turning_back
76561198098109169,like_an_angry_bear
76561198098109169,armored_11
76561198098109169,charliesierra_3
76561198098109169,death_31
76561198011395825,hot_wheels
76561198011395825,f_in_chemistry
76561198011395825,yeah_hes_a_gold_digger
76561198011395825,lord_of_war
76561198011395825,the_first_line
76561198011395825,tip_the_scales
76561198011395825,how_do_you_like_me_now
76561198011395825,armed_to_the_teeth
76561198011395825,would_you_like_your_receipt
76561198011395825,no_one_cared_who_i_was
76561198011395825,no_turning_back
76561198011395825,spend_money_to_make_money
76561198011395825,going_places
76561198011395825,you_gotta_start_somewhere
76561198011395825,guilty_of_crime
76561198011395825,gone_in_30_seconds
76561198011395825,charliesierra_4
76561198011395825,gage2_8
76561198011395825,death_2
76561198011395825,death_31
76561198011395825,brooklyn_1
76561198049187377,fish_ai
76561198049187377,lord_of_war
76561198049187377,the_first_line
76561198049187377,tip_the_scales
76561198049187377,how_do_you_like_me_now
76561198049187377,armed_to_the_teeth
76561198049187377,would_you_like_your_receipt
76561198049187377,masked_villain
76561198049187377,no_one_cared_who_i_was
76561198049187377,no_turning_back
76561198049187377,spend_money_to_make_money
76561198049187377,you_gotta_start_somewhere
76561198049187377,guilty_of_crime
76561198049187377,gone_in_30_seconds
76561198049187377,charliesierra_2
76561198049187377,charliesierra_3
76561198049187377,gage2_8
76561198049187377,death_16
76561198049187377,death_31
76561198049187377,gmod_1
76561198049187377,brooklyn_1
76561198049187377,pick_17
76561198049187377,trk_fs_0
76561198049187377,trk_mc_0
76561198049187377,trk_ff_0
76561198049187377,trk_wd_0
76561198049187377,trk_bc_0
76561198049187377,trk_bc_1
76561198049187377,trk_bc_2
76561198049187377,trk_bc_3
76561198049187377,trk_br_0
76561198049187377,trk_br_1
76561198049187377,trk_br_2
76561198049187377,trk_br_3
76561198049187377,trk_ds_0
76561198049187377,trk_ds_1
76561198049187377,trk_ds_2
76561198049187377,trk_ds_3
76561198049187377,trk_gb_0
76561198049187377,trk_gb_1
76561198049187377,ggez_22
76561198049187377,cac_28
76561198057208231,hot_wheels
76561198057208231,fish_ai
76561198057208231,f_in_chemistry
76561198057208231,caribbean_pirate
76561198057208231,pink_panther
76561198057208231,big_deal
76561198057208231,i_wasnt_even_there
76561198057208231,i_knew_what_i_was_doing_was_wrong
76561198057208231,doctor_fantastic
76561198057208231,diamonds_are_forever
76561198057208231,lets_do_this
76561198057208231,yeah_hes_a_gold_digger
76561198057208231,going_all_in
76561198057208231,lord_of_war
76561198057208231,the_first_line
76561198057208231,bilbo_baggin
76561198057208231,tip_the_scales
76561198057208231,how_do_you_like_me_now
76561198057208231,iron_man
76561198057208231,armed_to_the_teeth
76561198057208231,would_you_like_your_receipt
76561198057208231,fully_loaded
76561198057208231,weapon_collector
76561198057208231,masked_villain
76561198057208231,no_one_cared_who_i_was
76561198057208231,murphys_laws
76561198057208231,no_turning_back
76561198057208231,im_a_healer_tank_damage_dealer
76561198057208231,spend_money_to_make_money
76561198057208231,going_places
76561198057208231,you_gotta_start_somewhere
76561198057208231,guilty_of_crime
76561198057208231,gone_in_30_seconds
76561198057208231,armed_and_dangerous
76561198057208231,big_shot
76561198057208231,most_wanted
76561198057208231,like_an_angry_bear
76561198057208231,halloween_1
76561198057208231,halloween_2
76561198057208231,halloween_nightmare_3
76561198057208231,halloween_nightmare_4
76561198057208231,armored_1
76561198057208231,armored_2
76561198057208231,armored_3
76561198057208231,armored_11
76561198057208231,gage_9
76561198057208231,gage_10
76561198057208231,charliesierra_2
76561198057208231,charliesierra_4
76561198057208231,charliesierra_5
76561198057208231,charliesierra_7
76561198057208231,charliesierra_8
76561198057208231,charliesierra_3
76561198057208231,ignominy_1
76561198057208231,ignominy_2
76561198057208231,ignominy_3
76561198057208231,ignominy_4
76561198057208231,ignominy_5
76561198057208231,gage2_2
76561198057208231,gage2_6
76561198057208231,gage2_7
76561198057208231,gage2_8
76561198057208231,death_1
76561198057208231,death_2
76561198057208231,death_4
76561198057208231,death_11
76561198057208231,death_12
76561198057208231,death_13
76561198057208231,death_14
76561198057208231,death_15
76561198057208231,death_16
76561198057208231,death_17
76561198057208231,death_19
76561198057208231,death_27
76561198057208231,death_28
76561198057208231,death_29
76561198057208231,death_31
76561198057208231,death_32
76561198057208231,death_33
76561198057208231,death_35
76561198057208231,bob_3
76561198057208231,bob_4
76561198057208231,bob_5
76561198057208231,bob_7
76561198057208231,bob_9
76561198057208231,gmod_1
76561198057208231,gmod_2
76561198057208231,gmod_3
76561198057208231,gmod_4
76561198057208231,gmod_5
76561198057208231,gmod_6
76561198057208231,gage3_1
76561198057208231,gage3_3
76561198057208231,gage3_4
76561198057208231,gage3_5
76561198057208231,gage3_6
76561198057208231,gage3_7
76561198057208231,gage3_9
76561198057208231,gage3_10
76561198057208231,gage3_11
76561198057208231,gage3_12
76561198057208231,gage3_15
76561198057208231,kosugi_1
76561198057208231,kosugi_3
76561198057208231,kosugi_4
76561198057208231,kosugi_5
76561198057208231,kosugi_6
76561198057208231,bigbank_1
76561198057208231,bigbank_3
76561198057208231,bigbank_5
76561198057208231,bigbank_8
76561198057208231,bigbank_9
76561198057208231,gage4_4
76561198057208231,gage4_8
76561198057208231,gage4_10
76561198057208231,pig_2
76561198057208231,pig_7
76561198057208231,squek
76561198057208231,bulldog_1
76561198057208231,bulldog_2
76561198057208231,bulldog_4
76561198057208231,deer_1
76561198057208231,deer_2
76561198057208231,deer_3
76561198057208231,deer_4
76561198057208231,deer_7
76561198057208231,bat_1
76561198057208231,bat_2
76561198057208231,bat_3
76561198057208231,bat_4
76561198057208231,frog_1
76561198057208231,cow_1
76561198057208231,cow_4
76561198057208231,cow_10
76561198057208231,ameno_5
76561198057208231,ameno_7
76561198057208231,ameno_8
76561198057208231,ignominy_6
76561198057208231,ignominy_7
76561198057208231,ignominy_8
76561198057208231,ignominy_9
76561198057208231,ignominy_10
76561198057208231,ignominy_11
76561198057208231,ignominy_12
76561198057208231,ovk_6
76561198057208231,ovk_9
76561198057208231,slakt_2
76561198057208231,slakt_3
76561198057208231,slakt_5
76561198057208231,djur_1
76561198057208231,payback_1
76561198057208231,payback_2
76561198057208231,fort_4
76561198057208231,payback_3
76561198057208231,fort_1
76561198057208231,fort_2
76561198057208231,grill_1
76561198057208231,grill_4
76561198057208231,scorpion_1
76561198057208231,scorpion_2
76561198057208231,melt_2
76561198057208231,melt_3
76561198057208231,melt_4
76561198057208231,live_1
76561198057208231,live_2
76561198057208231,live_3
76561198057208231,live_4
76561198057208231,live_5
76561198057208231,kenaz_1
76561198057208231,kenaz_2
76561198057208231,kenaz_4
76561198057208231,turtles_1
76561198057208231,turtles_4
76561198057208231,steel_3
76561198057208231,sinus_1
76561198057208231,green_5
76561198057208231,green_6
76561198057208231,green_7
76561198057208231,farm_4
76561198057208231,farm_6
76561198057208231,brooklyn_1
76561198057208231,brooklyn_2
76561198057208231,brooklyn_3
76561198057208231,brooklyn_4
76561198057208231,lab_1
76561198057208231,jerry_3
76561198057208231,jerry_4
76561198057208231,dark_1
76561198057208231,dark_3
