appid,id,percentual_obtencao_usuarios
218620,trk_bb_0,11.699999809265137
218620,trk_fw_3,11.699999809265137
218620,trk_gb_3,11.600000381469727
218620,trk_fs_3,11.600000381469727
218620,wwh_1,11.600000381469727
218620,ignominy_2,11.600000381469727
218620,trk_tt_0,11.399999618530273
218620,trk_sr_3,11.399999618530273
218620,trk_hr_0,11.399999618530273
218620,ameno_5,11.399999618530273
218620,pick_17,11.300000190734863
218620,voff_1,11.300000190734863
218620,armored_1,11.300000190734863
218620,trk_bp_1,11.199999809265137
218620,trk_md_1,11.199999809265137
218620,pick_16,11.199999809265137
218620,pick_20,11.199999809265137
218620,gage3_4,11.199999809265137
218620,going_all_in,11.199999809265137
218620,brb_1,11.100000381469727
218620,trk_ag_1,11.100000381469727
218620,trk_bo_1,11.100000381469727
218620,trk_pr_1,11.100000381469727
218620,trk_sw_0,11.100000381469727
218620,pick_37,11.100000381469727
218620,green_5,11.100000381469727
218620,ggez_21,11.0
218620,run_1,11.0
218620,trk_ra_2,10.899999618530273
218620,trk_bb_1,10.899999618530273
218620,glace_1,10.899999618530273
218620,trk_cs_2,10.800000190734863
218620,trk_wd_2,10.800000190734863
218620,trk_nc_3,10.800000190734863
218620,green_7,10.800000190734863
218620,gage4_10,10.800000190734863
218620,halloween_9,10.800000190734863
218620,sah_1,10.699999809265137
218620,trk_mc_3,10.699999809265137
218620,trk_sa_2,10.600000381469727
218620,trk_ff_1,10.600000381469727
218620,sinus_1,10.600000381469727
218620,kosugi_3,10.600000381469727
218620,i_wasnt_even_there,10.600000381469727
218620,deer_3,10.5
218620,death_3,10.5
218620,death_4,10.399999618530273
218620,charliesierra_7,10.399999618530273
218620,trk_co_2,10.300000190734863
218620,trk_hm_0,10.300000190734863
218620,ignominy_3,10.300000190734863
218620,gage2_2,10.199999809265137
218620,trk_bb_2,10.100000381469727
218620,bob_3,10.100000381469727
218620,trk_ed_1,10.0
218620,trk_hb_3,10.0
218620,melt_4,10.0
218620,gage2_6,10.0
218620,pink_panther,10.0
218620,ggez_52,9.899999618530273
218620,trk_pn_0,9.899999618530273
218620,trk_sh_2,9.899999618530273
218620,axe_18,9.899999618530273
218620,bah_1,9.899999618530273
218620,squek,9.899999618530273
218620,king_of_the_hill,9.899999618530273
218620,trk_ag_2,9.800000190734863
218620,trk_h_0,9.800000190734863
218620,fort_1,9.800000190734863
218620,ggez_38,9.699999809265137
218620,trk_tu_0,9.699999809265137
218620,trk_tp_0,9.699999809265137
218620,trk_hm_1,9.699999809265137
218620,trk_bs_0,9.699999809265137
218620,trk_cs_3,9.600000381469727
218620,pick_3,9.600000381469727
218620,bulldog_4,9.600000381469727
218620,pig_2,9.600000381469727
218620,gage_5,9.600000381469727
218620,dah_2,9.5
218620,trk_th_0,9.5
218620,trk_td_0,9.5
218620,trk_ff_2,9.5
218620,trk_bo_2,9.5
218620,trk_dm_0,9.5
218620,trk_sf_0,9.5
218620,pick_4,9.5
218620,pick_41,9.5
218620,ovk_6,9.5
218620,ignominy_4,9.5
218620,nmh_1,9.399999618530273
218620,trk_tc_0,9.399999618530273
218620,trk_fir_3,9.399999618530273
218620,trk_hr_1,9.399999618530273
218620,gage3_5,9.399999618530273
218620,farm_6,9.300000190734863
218620,scorpion_2,9.300000190734863
218620,deer_4,9.300000190734863
218620,bigbank_9,9.300000190734863
218620,trk_co_3,9.199999809265137
218620,trk_af_2,9.199999809265137
218620,gage4_9,9.199999809265137
218620,gage2_4,9.199999809265137
218620,trk_sa_3,9.100000381469727
218620,trk_gg_0,9.100000381469727
218620,trk_cou_0,9.100000381469727
218620,slakt_2,9.100000381469727
218620,cow_6,9.100000381469727
218620,bob_4,9.100000381469727
218620,ggez_74,9.0
218620,axe_14,9.0
218620,axe_15,9.0
218620,pick_33,9.0
218620,bob_1,9.0
218620,death_35,9.0
218620,death_2,9.0
218620,ignominy_5,9.0
218620,lets_do_this,9.0
218620,trk_ag_3,8.899999618530273
218620,trk_ed_2,8.899999618530273
218620,trk_hm_2,8.899999618530273
218620,trk_bb_3,8.899999618530273
218620,trk_bs_1,8.899999618530273
218620,charliesierra_8,8.899999618530273
218620,armored_3,8.899999618530273
218620,trk_h_1,8.800000190734863
218620,trk_dm_1,8.800000190734863
218620,live_3,8.800000190734863
218620,gage2_10,8.800000190734863
218620,caribbean_pirate,8.800000190734863
218620,trk_ra_3,8.699999809265137
218620,run_2,8.699999809265137
218620,wwh_2,8.699999809265137
218620,bob_9,8.699999809265137
218620,armored_6,8.699999809265137
218620,trk_pr_2,8.600000381469727
218620,glace_2,8.600000381469727
218620,trk_sf_1,8.600000381469727
218620,live_5,8.600000381469727
218620,bat_3,8.600000381469727
218620,gage2_7,8.600000381469727
218620,trk_bp_2,8.5
218620,trk_gg_1,8.5
218620,trk_uc_0,8.5
218620,cow_1,8.5
218620,bigbank_5,8.5
218620,bigbank_2,8.5
218620,bob_7,8.5
218620,gage2_5,8.5
218620,sah_10,8.399999618530273
218620,brb_2,8.399999618530273
218620,trk_ms_0,8.399999618530273
218620,trk_hr_2,8.399999618530273
218620,trk_cou_1,8.399999618530273
218620,trk_sw_1,8.399999618530273
218620,ameno_7,8.399999618530273
218620,nbm_1,8.300000190734863
218620,trk_dm_2,8.300000190734863
218620,axe_1,8.300000190734863
218620,pick_2,8.300000190734863
218620,sah_2,8.199999809265137
218620,ggez_65,8.199999809265137
218620,trk_tt_1,8.199999809265137
218620,trk_sh_3,8.199999809265137
218620,pick_30,8.199999809265137
218620,gage3_6,8.199999809265137
218620,trk_h_2,8.100000381469727
218620,trk_gg_2,8.100000381469727
218620,trk_sx_2,8.100000381469727
218620,trk_gs_0,8.100000381469727
218620,djur_1,8.100000381469727
218620,ignominy_6,8.100000381469727
218620,death_32,8.100000381469727
218620,death_11,8.100000381469727
218620,ggez_19,8.0
218620,axe_29,8.0
218620,cow_9,8.0
218620,deer_7,8.0
218620,gage3_12,8.0
218620,gmod_8,8.0
218620,bullet_dodger,8.0
218620,ckr_1,7.900000095367432
218620,trk_ff_3,7.900000095367432
218620,trk_uc_1,7.900000095367432
218620,trk_bs_2,7.900000095367432
218620,pick_40,7.900000095367432
218620,bat_1,7.900000095367432
218620,gage_6,7.900000095367432
218620,bph_1,7.800000190734863
218620,ggez_41,7.800000190734863
218620,trk_al_0,7.800000190734863
218620,trk_ms_1,7.800000190734863
218620,trk_wd_3,7.800000190734863
218620,trk_bt_0,7.800000190734863
218620,trk_sf_2,7.800000190734863
218620,trk_md_2,7.800000190734863
218620,trk_bm_0,7.800000190734863
218620,jerry_3,7.800000190734863
218620,bat_2,7.800000190734863
218620,des_1,7.699999809265137
218620,dah_3,7.699999809265137
218620,trk_tu_1,7.699999809265137
218620,trk_tp_1,7.699999809265137
218620,trk_bi_0,7.699999809265137
218620,trk_bo_3,7.699999809265137
218620,trk_af_3,7.699999809265137
218620,pick_11,7.699999809265137
218620,payback_2,7.699999809265137
218620,ignominy_7,7.699999809265137
218620,gage4_5,7.699999809265137
218620,gage3_10,7.699999809265137
218620,gage_7,7.699999809265137
218620,rvd_1,7.599999904632568
218620,trk_cou_2,7.599999904632568
218620,trk_th_1,7.5
218620,trk_td_1,7.5
218620,trk_ms_2,7.5
218620,trk_ed_3,7.5
218620,trk_hm_3,7.5
218620,axe_37,7.5
218620,axe_19,7.5
218620,payback_1,7.5
218620,fort_3,7.5
218620,pig_4,7.5
218620,death_33,7.5
218620,nmh_2,7.400000095367432
218620,trk_tc_1,7.400000095367432
218620,trk_pn_1,7.400000095367432
218620,pick_9,7.400000095367432
218620,pick_27,7.400000095367432
218620,melt_3,7.400000095367432
218620,ignominy_8,7.400000095367432
218620,bulldog_2,7.400000095367432
218620,gage5_2,7.400000095367432
218620,gage_8,7.400000095367432
218620,trk_tt_2,7.300000190734863
218620,trk_dm_3,7.300000190734863
218620,trk_bm_1,7.300000190734863
218620,pick_53,7.300000190734863
218620,pick_34,7.300000190734863
218620,dark_1,7.300000190734863
218620,kenaz_2,7.300000190734863
218620,kenaz_1,7.300000190734863
218620,slakt_4,7.300000190734863
218620,ignominy_9,7.300000190734863
218620,window_cleaner,7.300000190734863
218620,ggez_33,7.199999809265137
218620,trk_bt_1,7.199999809265137
218620,trk_uc_2,7.199999809265137
218620,eng_1,7.199999809265137
218620,pick_13,7.199999809265137
218620,scorpion_1,7.199999809265137
218620,eagle_5,7.199999809265137
218620,bigbank_4,7.199999809265137
218620,ggez_44,7.099999904632568
218620,brb_3,7.099999904632568
218620,trk_al_1,7.099999904632568
218620,trk_j_0,7.099999904632568
218620,trk_bi_1,7.099999904632568
218620,trk_hr_3,7.099999904632568
218620,trk_gg_3,7.099999904632568
218620,trk_yh_0,7.099999904632568
218620,trk_pr_3,7.099999904632568
218620,trk_gs_1,7.099999904632568
218620,wwh_3,7.099999904632568
218620,green_3,7.099999904632568
218620,turtles_4,7.099999904632568
218620,ignominy_10,7.099999904632568
218620,gage5_4,7.099999904632568
218620,kosugi_2,7.099999904632568
218620,gage3_7,7.099999904632568
218620,vit_1,7.0
218620,ggez_22,7.0
218620,ggez_20,7.0
218620,trk_bp_3,7.0
218620,trk_sw_2,7.0
218620,trk_bs_3,7.0
218620,Flat_3,7.0
218620,pick_36,7.0
218620,ignominy_11,7.0
218620,bat_6,7.0
218620,gage5_10,7.0
218620,gage4_11,7.0
218620,gage3_17,7.0
218620,death_34,7.0
218620,death_27,7.0
218620,pick_7,6.900000095367432
218620,axe_17,6.900000095367432
218620,death_25,6.900000095367432
218620,gage4_6,6.900000095367432
218620,gage4_2,6.900000095367432
218620,gage3_11,6.900000095367432
218620,trk_tu_2,6.800000190734863
218620,trk_tp_2,6.800000190734863
218620,trk_ms_3,6.800000190734863
218620,run_3,6.800000190734863
218620,glace_3,6.800000190734863
218620,trk_sf_3,6.800000190734863
218620,moon_4,6.800000190734863
218620,pick_44,6.800000190734863
218620,axe_16,6.800000190734863
218620,axe_20,6.800000190734863
218620,brooklyn_2,6.800000190734863
218620,live_1,6.800000190734863
218620,slakt_3,6.800000190734863
218620,ignominy_13,6.800000190734863
218620,ignominy_12,6.800000190734863
218620,deer_5,6.800000190734863
218620,pig_1,6.800000190734863
218620,bob_6,6.800000190734863
218620,death_24,6.800000190734863
218620,death_22,6.800000190734863
218620,death_21,6.800000190734863
218620,death_20,6.800000190734863
218620,gage_10,6.800000190734863
218620,bilbo_baggin,6.800000190734863
218620,you_shall_not_pass,6.800000190734863
218620,dah_4,6.699999809265137
218620,trk_tt_3,6.699999809265137
218620,trk_th_2,6.699999809265137
218620,trk_td_2,6.699999809265137
218620,trk_yh_1,6.699999809265137
218620,trk_cou_3,6.699999809265137
218620,trk_sx_3,6.699999809265137
218620,trk_md_3,6.699999809265137
218620,trk_bm_2,6.699999809265137
218620,pick_39,6.699999809265137
218620,axe_41,6.699999809265137
218620,pal_4,6.699999809265137
218620,berry_2,6.699999809265137
218620,farm_1,6.699999809265137
218620,ignominy_14,6.699999809265137
218620,cow_7,6.699999809265137
218620,gage5_3,6.699999809265137
218620,gage4_8,6.699999809265137
218620,gage4_1,6.699999809265137
218620,gage3_15,6.699999809265137
218620,death_23,6.699999809265137
218620,armored_5,6.699999809265137
218620,halloween_nightmare_1,6.699999809265137
218620,sah_3,6.599999904632568
218620,rvd_2,6.599999904632568
218620,trk_al_2,6.599999904632568
218620,fort_4,6.599999904632568
218620,ignominy_15,6.599999904632568
218620,gage4_7,6.599999904632568
218620,gage3_16,6.599999904632568
218620,gage3_13,6.599999904632568
218620,gmod_10,6.599999904632568
218620,death_28,6.599999904632568
218620,trk_tc_2,6.5
218620,trk_b_0,6.5
218620,trk_sa_4,6.5
218620,pick_26,6.5
218620,pal_3,6.5
218620,ignominy_17,6.5
218620,ignominy_16,6.5
218620,ameno_2,6.5
218620,gage3_14,6.5
218620,gmod_7,6.5
218620,halloween_nightmare_2,6.5
218620,halloween_8,6.5
218620,trk_j_1,6.400000095367432
218620,trk_bi_2,6.400000095367432
218620,trk_d_0,6.400000095367432
218620,trk_bt_2,6.400000095367432
218620,trk_uc_3,6.400000095367432
218620,pick_38,6.400000095367432
218620,farm_5,6.400000095367432
218620,ignominy_20,6.400000095367432
218620,ignominy_19,6.400000095367432
218620,ignominy_18,6.400000095367432
218620,cow_4,6.400000095367432
218620,eagle_2,6.400000095367432
218620,gage3_8,6.400000095367432
218620,death_29,6.400000095367432
218620,death_9,6.400000095367432
218620,death_5,6.400000095367432
218620,halloween_3,6.400000095367432
218620,nmh_3,6.300000190734863
218620,brb_4,6.300000190734863
218620,trk_yh_2,6.300000190734863
218620,trk_bod_1,6.300000190734863
218620,trk_v_0,6.300000190734863
218620,cee_1,6.300000190734863
218620,fish_1,6.300000190734863
218620,friend_1,6.300000190734863
218620,pick_31,6.300000190734863
218620,axe_33,6.300000190734863
218620,ignominy_25,6.300000190734863
218620,ignominy_24,6.300000190734863
218620,ignominy_23,6.300000190734863
218620,ignominy_22,6.300000190734863
218620,ignominy_21,6.300000190734863
218620,ameno_1,6.300000190734863
218620,cow_8,6.300000190734863
218620,eagle_4,6.300000190734863
218620,halloween_nightmare_5,6.300000190734863
218620,death_26,6.300000190734863
218620,death_12,6.300000190734863
218620,charliesierra_6,6.300000190734863
218620,charliesierra_1,6.300000190734863
218620,short_fuse,6.300000190734863
218620,nbm_2,6.199999809265137
218620,ggez_18,6.199999809265137
218620,trk_gs_2,6.199999809265137
218620,pick_5,6.199999809265137
218620,cane_5,6.199999809265137
218620,jerry_4,6.199999809265137
218620,melt_1,6.199999809265137
218620,grill_3,6.199999809265137
218620,slakt_5,6.199999809265137
218620,ameno_3,6.199999809265137
218620,gage5_1,6.199999809265137
218620,bigbank_7,6.199999809265137
218620,gmod_9,6.199999809265137
218620,halloween_nightmare_3,6.199999809265137
218620,des_2,6.099999904632568
218620,brb_8,6.099999904632568
218620,trk_tu_3,6.099999904632568
218620,trk_tp_3,6.099999904632568
218620,trk_th_3,6.099999904632568
218620,trk_pn_2,6.099999904632568
218620,trk_e_0,6.099999904632568
218620,trk_d_1,6.099999904632568
218620,trk_bod_2,6.099999904632568
218620,trk_sw_3,6.099999904632568
218620,wwh_4,6.099999904632568
218620,fish_2,6.099999904632568
218620,cane_2,6.099999904632568
218620,farm_4,6.099999904632568
218620,turtles_2,6.099999904632568
218620,slakt_1,6.099999904632568
218620,frog_1,6.099999904632568
218620,gage5_9,6.099999904632568
218620,bob_8,6.099999904632568
218620,gage2_9,6.099999904632568
218620,halloween_nightmare_4,6.099999904632568
218620,halloween_1,6.099999904632568
218620,bph_2,6.0
218620,cac_10,6.0
218620,trk_td_3,6.0
218620,trk_al_3,6.0
218620,trk_h_3,6.0
218620,trk_bm_3,6.0
218620,pick_55,6.0
218620,axe_4,6.0
218620,pick_51,6.0
218620,pick_45,6.0
218620,pal_2,6.0
218620,brooklyn_4,6.0
218620,green_6,6.0
218620,live_4,6.0
218620,ovk_4,6.0
218620,ovk_3,6.0
218620,ameno_6,6.0
218620,cow_2,6.0
218620,gorilla_1,6.0
218620,bat_4,6.0
218620,pig_3,6.0
218620,the_wire,6.0
218620,sah_4,5.900000095367432
218620,ckr_2,5.900000095367432
218620,rvd_3,5.900000095367432
218620,trk_tc_3,5.900000095367432
218620,trk_j_2,5.900000095367432
218620,trk_yh_3,5.900000095367432
218620,axe_53,5.900000095367432
218620,axe_3,5.900000095367432
218620,pick_48,5.900000095367432
218620,pick_43,5.900000095367432
218620,pick_59,5.900000095367432
218620,sinus_2,5.900000095367432
218620,grill_2,5.900000095367432
218620,bigbank_6,5.900000095367432
218620,death_30,5.900000095367432
218620,gage2_3,5.900000095367432
218620,gage2_1,5.900000095367432
218620,gage_4,5.900000095367432
218620,gage_3,5.900000095367432
218620,gage_2,5.900000095367432
218620,gage_1,5.900000095367432
218620,halloween_6,5.900000095367432
218620,cac_24,5.800000190734863
218620,ggez_57,5.800000190734863
218620,trk_d_2,5.800000190734863
218620,glace_4,5.800000190734863
218620,moon_5,5.800000190734863
218620,pick_52,5.800000190734863
218620,pick_56,5.800000190734863
218620,dark_3,5.800000190734863
218620,dark_2,5.800000190734863
218620,pal_1,5.800000190734863
218620,jerry_1,5.800000190734863
218620,steel_3,5.800000190734863
218620,turtles_1,5.800000190734863
218620,kenaz_5,5.800000190734863
218620,ovk_2,5.800000190734863
218620,eagle_1,5.800000190734863
218620,gage5_5,5.800000190734863
218620,gage4_3,5.800000190734863
218620,halloween_4,5.800000190734863
218620,dah_5,5.699999809265137
218620,trk_b_1,5.699999809265137
218620,trk_e_1,5.699999809265137
218620,trk_bt_3,5.699999809265137
218620,run_4,5.699999809265137
218620,trk_bof_1,5.699999809265137
218620,friend_2,5.699999809265137
218620,moon_1,5.699999809265137
218620,pick_25,5.699999809265137
218620,pick_42,5.699999809265137
218620,axe_11,5.699999809265137
218620,man_1,5.699999809265137
218620,cane_1,5.699999809265137
218620,kenaz_4,5.699999809265137
218620,ameno_4,5.699999809265137
218620,cow_10,5.699999809265137
218620,eagle_3,5.699999809265137
218620,pig_5,5.699999809265137
218620,gage5_8,5.699999809265137
218620,gage5_7,5.699999809265137
218620,charliesierra_9,5.699999809265137
218620,armored_10,5.699999809265137
218620,armored_4,5.699999809265137
218620,halloween_10,5.699999809265137
218620,halloween_7,5.699999809265137
218620,halloween_5,5.699999809265137
218620,cac_17,5.599999904632568
218620,cac_5,5.599999904632568
218620,ggez_56,5.599999904632568
218620,trk_bi_3,5.599999904632568
218620,trk_v_1,5.599999904632568
218620,grv_3,5.599999904632568
218620,tango_achieve_1,5.599999904632568
218620,pick_24,5.599999904632568
218620,pick_23,5.599999904632568
218620,pick_22,5.599999904632568
218620,pick_21,5.599999904632568
218620,axe_27,5.599999904632568
218620,pick_61,5.599999904632568
218620,axe_30,5.599999904632568
218620,voff_5,5.599999904632568
218620,berry_1,5.599999904632568
218620,deer_6,5.599999904632568
218620,gage5_6,5.599999904632568
218620,bigbank_10,5.599999904632568
218620,gage3_2,5.599999904632568
218620,bob_10,5.599999904632568
218620,armored_9,5.599999904632568
218620,armored_8,5.599999904632568
218620,armored_7,5.599999904632568
218620,nmh_4,5.5
218620,ggez_42,5.5
218620,pick_54,5.5
218620,pick_47,5.5
218620,man_2,5.5
218620,turtles_3,5.5
218620,live_2,5.5
218620,scorpion_4,5.5
218620,ovk_10,5.5
218620,ovk_7,5.5
218620,cow_11,5.5
218620,gage4_12,5.5
218620,des_3,5.400000095367432
218620,cac_12,5.400000095367432
218620,trk_c_0,5.400000095367432
218620,trk_cc_0,5.400000095367432
218620,trk_bof_2,5.400000095367432
218620,trk_bod_3,5.400000095367432
218620,trk_gs_3,5.400000095367432
218620,eng_4,5.400000095367432
218620,mad_1,5.400000095367432
218620,lab_3,5.400000095367432
218620,farm_2,5.400000095367432
218620,scorpion_3,5.400000095367432
218620,cow_5,5.400000095367432
218620,vit_2,5.300000190734863
218620,bph_3,5.300000190734863
218620,ggez_43,5.300000190734863
218620,rvd_4,5.300000190734863
218620,trk_pn_3,5.300000190734863
218620,trk_e_2,5.300000190734863
218620,eng_2,5.300000190734863
218620,fish_3,5.300000190734863
218620,pick_63,5.300000190734863
218620,axe_26,5.300000190734863
218620,axe_36,5.300000190734863
218620,axe_44,5.300000190734863
218620,man_4,5.300000190734863
218620,peta_1,5.300000190734863
218620,cane_3,5.300000190734863
218620,berry_4,5.300000190734863
218620,berry_3,5.300000190734863
218620,green_4,5.300000190734863
218620,kenaz_3,5.300000190734863
218620,ovk_8,5.300000190734863
218620,cow_3,5.300000190734863
218620,bat_5,5.300000190734863
218620,trk_b_2,5.199999809265137
218620,cee_2,5.199999809265137
218620,spa_1,5.199999809265137
218620,axe_39,5.199999809265137
218620,pick_57,5.199999809265137
218620,peta_3,5.199999809265137
218620,jerry_2,5.199999809265137
218620,berry_5,5.199999809265137
218620,lab_1,5.199999809265137
218620,steel_4,5.199999809265137
218620,steel_2,5.199999809265137
218620,ovk_5,5.199999809265137
218620,ovk_1,5.199999809265137
218620,uno_6,5.099999904632568
218620,sah_5,5.099999904632568
218620,cac_16,5.099999904632568
218620,ggez_39,5.099999904632568
218620,ggez_24,5.099999904632568
218620,ggez_13,5.099999904632568
218620,dah_6,5.099999904632568
218620,trk_lr_0,5.099999904632568
218620,trk_c_1,5.099999904632568
218620,orange_1,5.099999904632568
218620,Flat_1,5.099999904632568
218620,pick_49,5.099999904632568
218620,axe_40,5.099999904632568
218620,flake_1,5.099999904632568
218620,cane_4,5.099999904632568
218620,tag_1,5.0
218620,ckr_3,5.0
218620,trk_j_3,5.0
218620,trk_sa_5,5.0
218620,trk_cc_1,5.0
218620,glace_5,5.0
218620,run_5,5.0
218620,pick_60,5.0
218620,axe_13,5.0
218620,born_4,5.0
218620,peta_4,5.0
218620,peta_2,5.0
218620,lab_2,5.0
218620,farm_3,5.0
218620,green_1,5.0
218620,trk_c_2,4.900000095367432
218620,trk_bof_3,4.900000095367432
218620,trk_v_2,4.900000095367432
218620,friend_5,4.900000095367432
218620,friend_3,4.900000095367432
218620,axe_43,4.900000095367432
218620,pick_666,4.900000095367432
218620,born_1,4.900000095367432
218620,mad_2,4.900000095367432
218620,man_3,4.900000095367432
218620,jerry_5,4.900000095367432
218620,green_2,4.900000095367432
218620,vit_3,4.800000190734863
218620,des_4,4.800000190734863
218620,tag_2,4.800000190734863
218620,cac_36,4.800000190734863
218620,cac_26,4.800000190734863
218620,nbm_3,4.800000190734863
218620,brb_5,4.800000190734863
218620,trk_d_3,4.800000190734863
218620,moon_2,4.800000190734863
218620,pick_65,4.800000190734863
218620,pick_64,4.800000190734863
218620,axe_2,4.800000190734863
218620,axe_9,4.800000190734863
218620,voff_4,4.800000190734863
218620,pal_5,4.800000190734863
218620,steel_1,4.800000190734863
218620,tag_3,4.699999809265137
218620,cac_34,4.699999809265137
218620,ggez_46,4.699999809265137
218620,ggez_37,4.699999809265137
218620,ggez_36,4.699999809265137
218620,trk_b_3,4.699999809265137
218620,trk_lr_1,4.699999809265137
218620,wwh_5,4.699999809265137
218620,run_10,4.699999809265137
218620,axe_61,4.699999809265137
218620,man_5,4.699999809265137
218620,peta_5,4.699999809265137
218620,sah_6,4.599999904632568
218620,cac_35,4.599999904632568
218620,ggez_72,4.599999904632568
218620,dah_9,4.599999904632568
218620,trk_e_3,4.599999904632568
218620,trk_cc_2,4.599999904632568
218620,trk_cb_0,4.599999904632568
218620,eng_3,4.599999904632568
218620,glace_8,4.599999904632568
218620,orange_2,4.599999904632568
218620,pick_46,4.599999904632568
218620,born_6,4.599999904632568
218620,born_5,4.599999904632568
218620,born_3,4.599999904632568
218620,voff_2,4.599999904632568
218620,dark_4,4.599999904632568
218620,bph_4,4.5
218620,sah_7,4.5
218620,cac_32,4.5
218620,ckr_4,4.5
218620,ggez_64,4.5
218620,ggez_51,4.5
218620,ggez_25,4.5
218620,spa_2,4.5
218620,pick_62,4.5
218620,axe_34,4.5
218620,voff_3,4.5
218620,dark_5,4.5
218620,vit_4,4.400000095367432
218620,nmh_5,4.400000095367432
218620,tag_4,4.400000095367432
218620,ggez_34,4.400000095367432
218620,trk_lr_2,4.400000095367432
218620,trk_c_3,4.400000095367432
218620,trk_cb_1,4.400000095367432
218620,glace_10,4.400000095367432
218620,glace_6,4.400000095367432
218620,run_6,4.400000095367432
218620,fish_6,4.400000095367432
218620,friend_4,4.400000095367432
218620,axe_7,4.400000095367432
218620,axe_51,4.400000095367432
218620,mad_4,4.400000095367432
218620,mad_3,4.400000095367432
218620,tag_5,4.300000190734863
218620,trk_cb_2,4.300000190734863
218620,trk_v_3,4.300000190734863
218620,trk_l_0,4.300000190734863
218620,cee_3,4.300000190734863
218620,fish_5,4.300000190734863
218620,friend_6,4.300000190734863
218620,orange_3,4.300000190734863
218620,axe_55,4.300000190734863
218620,pick_66,4.300000190734863
218620,axe_5,4.300000190734863
218620,axe_52,4.300000190734863
218620,axe_25,4.300000190734863
218620,axe_24,4.300000190734863
218620,axe_23,4.300000190734863
218620,axe_22,4.300000190734863
218620,axe_21,4.300000190734863
218620,axe_38,4.300000190734863
218620,axe_54,4.300000190734863
218620,axe_42,4.300000190734863
218620,axe_31,4.300000190734863
218620,axe_56,4.300000190734863
218620,axe_48,4.300000190734863
218620,axe_45,4.300000190734863
218620,axe_59,4.300000190734863
218620,axe_666,4.300000190734863
218620,mad_5,4.300000190734863
218620,nbm_4,4.199999809265137
218620,rvd_11,4.199999809265137
218620,rvd_5,4.199999809265137
218620,dah_7,4.199999809265137
218620,trk_j_4,4.199999809265137
218620,trk_lr_3,4.199999809265137
218620,moon_3,4.199999809265137
218620,tango_achieve_3,4.199999809265137
218620,pim_1,4.199999809265137
218620,Flat_2,4.199999809265137
218620,axe_63,4.199999809265137
218620,axe_46,4.199999809265137
218620,axe_49,4.199999809265137
218620,axe_60,4.199999809265137
218620,axe_57,4.199999809265137
218620,axe_47,4.199999809265137
218620,tag_7,4.099999904632568
218620,tag_6,4.099999904632568
218620,cac_30,4.099999904632568
218620,cac_3,4.099999904632568
218620,ggez_54,4.099999904632568
218620,ggez_40,4.099999904632568
218620,ggez_17,4.099999904632568
218620,trk_cc_3,4.099999904632568
218620,trk_l_1,4.099999904632568
218620,grv_2,4.099999904632568
218620,fish_4,4.099999904632568
218620,pim_3,4.099999904632568
218620,axe_66,4.099999904632568
218620,axe_65,4.099999904632568
218620,axe_64,4.099999904632568
218620,uno_4,4.0
218620,des_5,4.0
218620,cac_31,4.0
218620,ggez_62,4.0
218620,trk_ev_0,4.0
218620,trk_cb_3,4.0
218620,wwh_9,4.0
218620,trk_l_2,4.0
218620,trk_a_0,4.0
218620,grv_1,4.0
218620,spa_5,4.0
218620,spa_3,4.0
218620,pim_4,4.0
218620,pim_2,4.0
218620,axe_62,4.0
218620,vit_9,3.9000000953674316
218620,vit_5,3.9000000953674316
218620,ggez_29,3.9000000953674316
218620,brb_9,3.9000000953674316
218620,brb_6,3.9000000953674316
218620,trk_d_4,3.9000000953674316
218620,trk_c_4,3.9000000953674316
218620,wwh_6,3.9000000953674316
218620,glace_7,3.9000000953674316
218620,run_8,3.9000000953674316
218620,run_7,3.9000000953674316
218620,grv_4,3.9000000953674316
218620,moon_6,3.9000000953674316
218620,tango_achieve_4,3.9000000953674316
218620,tango_achieve_2,3.9000000953674316
218620,orange_6,3.9000000953674316
218620,orange_5,3.9000000953674316
218620,orange_4,3.9000000953674316
218620,Flat_5,3.9000000953674316
218620,bph_5,3.799999952316284
218620,ckr_5,3.799999952316284
218620,trk_j_5,3.799999952316284
218620,trk_sa_6,3.799999952316284
218620,trk_ev_1,3.799999952316284
218620,wwh_8,3.799999952316284
218620,trk_l_3,3.799999952316284
218620,run_9,3.799999952316284
218620,spa_4,3.799999952316284
218620,nmh_11,3.700000047683716
218620,sah_8,3.700000047683716
218620,tag_8,3.700000047683716
218620,ggez_50,3.700000047683716
218620,rvd_6,3.700000047683716
218620,trk_ev_2,3.700000047683716
218620,spa_6,3.700000047683716
218620,uno_8,3.5999999046325684
218620,uno_2,3.5999999046325684
218620,vit_6,3.5999999046325684
218620,nmh_9,3.5999999046325684
218620,nmh_6,3.5999999046325684
218620,cac_29,3.5999999046325684
218620,cac_20,3.5999999046325684
218620,ggez_60,3.5999999046325684
218620,ggez_35,3.5999999046325684
218620,dah_10,3.5999999046325684
218620,trk_ev_3,3.5999999046325684
218620,trk_d_5,3.5999999046325684
218620,trk_c_5,3.5999999046325684
218620,trk_cc_4,3.5999999046325684
218620,trk_cb_4,3.5999999046325684
218620,glace_9,3.5999999046325684
218620,vit_7,3.5
218620,cac_19,3.5
218620,ckr_6,3.5
218620,ggez_66,3.5
218620,ggez_58,3.5
218620,ggez_28,3.5
218620,trk_cb_5,3.5
218620,bex_1,3.4000000953674316
